item,gen
269110,"['Indie', 'Adventure', 'Casual', 'RPG']"
491090,"['Indie', 'Strategy', 'Simulation']"
365020,"['Indie', 'Action', 'Adventure']"
253410,"['Indie', 'Action', 'Adventure', 'RPG']"
340770,"['Indie', 'Action', 'Casual']"
278640,"['Indie', 'Action', 'Adventure']"
313470,"['Indie', 'RPG']"
404400,"['Indie', 'Casual', 'Sports']"
404410,"['Action', 'Adventure', 'Simulation', 'RPG', 'Free to Play']"
289380,['RPG']
204390,"['Indie', 'Action']"
355810,"['Indie', 'Action', 'Strategy']"
433920,"['Indie', 'Adventure', 'RPG']"
495350,"['Action', 'Adventure', 'Massively Multiplayer', 'Multiplayer']"
352620,"['Indie', 'Action']"
417730,['Not Game']
251570,"['Indie', 'Action', 'Adventure', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
454160,"['Indie', 'Adventure', 'RPG']"
399070,"['Indie', 'Action', 'Adventure']"
446240,"['Indie', 'Casual', 'Simulation', 'RPG']"
8040,['Not Game']
354520,['Not Game']
501420,['Not Game']
339850,"['Indie', 'Adventure']"
294650,"['Adventure', 'Casual']"
359400,"['Indie', 'Adventure', 'RPG']"
25910,['Strategy']
375950,"['Indie', 'Casual', 'Simulation', 'Free to Play']"
290710,['Not Game']
314220,"['Indie', 'Action']"
251290,['RPG']
46550,['Adventure']
80,['Action']
397670,"['Indie', 'Casual']"
39610,['Not Game']
512020,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
342480,"['Indie', 'Action']"
15100,['Not Game']
358400,['Action']
485340,"['Indie', 'Adventure', 'Casual']"
21600,"['Casual', 'Strategy']"
298890,['Not Game']
417980,"['Indie', 'Action']"
300580,"['Indie', 'Action']"
340990,"['Action', 'Adventure']"
307090,"['Indie', 'Action', 'Early Access']"
423550,"['Indie', 'Casual', 'Strategy']"
257770,"['Indie', 'Action', 'Strategy']"
402481,['Not Game']
32510,"['Action', 'Adventure']"
288750,"['Indie', 'Adventure']"
212580,['Not Game']
434260,"['Casual', 'Simulation']"
458420,"['Indie', 'Adventure', 'Casual', 'Strategy', 'RPG']"
26300,['Not Game']
401840,"['Indie', 'Action']"
340530,"['Indie', 'Strategy', 'RPG', 'Early Access', 'Sports']"
368250,"['Indie', 'Adventure', 'Casual', 'RPG']"
382890,['Not Game']
206270,['Not Game']
437510,['Not Game']
47110,['Action']
463460,"['Indie', 'Casual']"
235400,"['Indie', 'Adventure', 'Strategy', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
345390,['Adventure']
317840,"['Action', 'Casual']"
473540,"['Adventure', 'Casual']"
316890,"['Indie', 'Adventure']"
18120,"['Indie', 'Action', 'Casual', 'Strategy']"
402490,['Not Game']
291090,['Not Game']
3990,['Strategy']
340150,"['Indie', 'Strategy', 'Simulation', 'Early Access']"
391160,"['Indie', 'Action', 'Casual']"
36900,"['Action', 'Simulation']"
372830,"['Indie', 'Action', 'Adventure']"
403190,"['Indie', 'Strategy', 'Simulation']"
314380,"['Indie', 'Adventure', 'RPG']"
523760,"['Indie', 'Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Multiplayer']"
99900,"['Indie', 'Action', 'Adventure', 'Casual', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
307590,"['Indie', 'Action']"
18460,"['Casual', 'Strategy']"
409420,"['Indie', 'Action', 'Adventure']"
443980,['Not Game']
338890,"['Indie', 'Action', 'Racing']"
71230,"['Action', 'Racing']"
442180,['Not Game']
374735,['Not Game']
286200,"['Indie', 'Adventure', 'Casual', 'Strategy', 'RPG']"
276810,"['Strategy', 'RPG']"
386880,"['Indie', 'Action', 'Adventure', 'Simulation']"
71260,['Action']
363410,"['Indie', 'Adventure', 'Casual']"
24220,['Not Game']
299860,['Not Game']
494770,['Not Game']
328650,"['Indie', 'Action']"
415850,['Indie']
407340,"['Indie', 'Adventure', 'Casual']"
255370,"['Indie', 'Action']"
335850,"['Indie', 'Adventure', 'RPG', 'Early Access']"
307070,"['Indie', 'Adventure', 'RPG']"
416690,['Indie']
382640,['Not Game']
18430,"['Casual', 'Strategy']"
419000,"['Action', 'Casual']"
289580,['Strategy']
265990,"['Indie', 'RPG']"
355690,"['Indie', 'Action', 'Adventure']"
264120,"['Indie', 'Simulation', 'Free to Play', 'Sports', 'Racing']"
315880,['Not Game']
526600,['Not Game']
425070,"['Indie', 'Casual']"
268500,['Strategy']
434600,['Indie']
321310,"['Indie', 'Simulation', 'Early Access']"
340630,"['Indie', 'Action', 'Casual']"
292300,"['Adventure', 'Casual']"
45710,"['Action', 'Adventure']"
387460,['Not Game']
200900,"['Indie', 'Action', 'Adventure']"
108110,"['Simulation', 'RPG']"
449210,"['Indie', 'Action', 'Casual']"
262960,"['Indie', 'Action', 'Adventure', 'RPG']"
318660,['Casual']
364660,"['Indie', 'Casual']"
422300,"['Indie', 'Action', 'Strategy']"
368150,"['Indie', 'Adventure', 'Casual']"
289180,"['Action', 'Simulation', 'RPG']"
269990,"['Indie', 'Adventure']"
402486,['Not Game']
394250,['Not Game']
222820,['Not Game']
491260,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Massively Multiplayer', 'Multiplayer']"
348840,"['Indie', 'Strategy']"
409460,"['Indie', 'Action', 'RPG']"
319580,['Not Game']
492800,['Free to Play']
304540,"['Action', 'Sports']"
324650,['Not Game']
380550,"['Indie', 'Action']"
371230,['Not Game']
400940,['Not Game']
370920,"['Indie', 'Action']"
324790,['Not Game']
528660,"['Indie', 'Action', 'Casual']"
457860,['Not Game']
42220,['Adventure']
253350,"['Action', 'Adventure']"
292570,"['Indie', 'Action']"
419250,['Not Game']
405240,"['Indie', 'Simulation']"
296650,"['Indie', 'Action', 'Casual', 'Strategy']"
379530,"['Indie', 'Strategy', 'Simulation']"
359230,"['Indie', 'Strategy', 'Simulation']"
336100,"['Action', 'Strategy']"
406780,"['Indie', 'Simulation']"
262790,"['Indie', 'Action', 'RPG']"
403690,"['Indie', 'Action', 'Free to Play']"
263140,"['Indie', 'Adventure', 'RPG']"
381100,['Not Game']
398940,"['Indie', 'Action']"
409360,"['Indie', 'Action', 'RPG']"
377860,['Action']
268050,['Not Game']
254980,['Not Game']
362310,"['Indie', 'Action', 'RPG']"
280320,"['Indie', 'Casual', 'RPG']"
15310,['Strategy']
434370,"['Indie', 'Adventure']"
268260,"['Indie', 'Casual']"
225180,['Not Game']
397330,"['Action', 'Adventure', 'RPG']"
517810,"['Strategy', 'Simulation']"
273800,['Simulation']
337680,"['Adventure', 'Strategy', 'Simulation']"
10260,['Simulation']
506470,"['Indie', 'Action']"
485740,"['Indie', 'Casual', 'Strategy']"
381050,['Not Game']
246680,"['Indie', 'Action', 'Adventure']"
458990,['Not Game']
7340,"['Indie', 'Casual']"
445110,"['Indie', 'Action', 'Adventure', 'Casual']"
278150,['Not Game']
33900,['Not Game']
339460,"['Indie', 'Action', 'Adventure']"
32630,['Action']
452220,['Not Game']
388620,"['Indie', 'Adventure', 'Strategy']"
454030,"['Indie', 'Strategy', 'RPG']"
274920,"['Animation & Modeling', 'Video Production', 'Mod']"
281060,"['Indie', 'Adventure']"
409090,"['Adventure', 'Casual']"
365930,"['Indie', 'Action']"
519530,['Not Game']
29720,['Not Game']
440433,['Not Game']
275330,['Casual']
374703,['Not Game']
346670,"['Indie', 'Action', 'Strategy']"
226100,"['Indie', 'Action', 'Casual', 'Strategy']"
389400,['Casual']
427510,"['Action', 'Adventure']"
443080,['Not Game']
400570,"['Indie', 'Action', 'Early Access', 'Sports']"
438920,['Strategy']
48220,"['Strategy', 'RPG']"
252330,"['Indie', 'Action', 'Adventure']"
377840,['Not Game']
282560,"['Strategy', 'Simulation']"
57690,"['Strategy', 'Simulation']"
215120,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
325060,['Indie']
346430,['Indie']
482120,"['Indie', 'Action', 'Adventure']"
230980,"['Indie', 'Adventure']"
467430,['Casual']
25920,['Not Game']
322680,"['Indie', 'Action', 'Adventure']"
12190,['Not Game']
230350,"['Massively Multiplayer', 'Multiplayer']"
486720,['Not Game']
314360,"['Indie', 'Adventure']"
20500,['Action']
335890,['Indie']
207730,"['Action', 'Strategy']"
300220,"['Adventure', 'Casual', 'RPG']"
413830,"['Indie', 'Action', 'Adventure']"
365460,['Racing']
25000,"['Indie', 'Action']"
345260,"['Action', 'Strategy']"
364930,['Casual']
249130,"['Action', 'Adventure']"
268970,"['Indie', 'Adventure', 'RPG', 'Early Access']"
419230,['Not Game']
352740,"['Adventure', 'Casual', 'Simulation']"
218820,['Not Game']
327380,"['Adventure', 'Simulation']"
399820,"['Indie', 'Action', 'Sports']"
266130,"['Action', 'Strategy', 'Simulation', 'RPG']"
332310,['Adventure']
201190,['Not Game']
432240,"['Indie', 'Adventure']"
248710,"['Indie', 'Action', 'RPG']"
391720,"['Indie', 'Adventure']"
239840,"['Indie', 'Strategy', 'RPG']"
464940,['Not Game']
1690,['Strategy']
25990,"['Strategy', 'Simulation']"
406120,"['Indie', 'Action', 'Casual']"
432620,"['Indie', 'Action', 'Casual']"
36320,"['Adventure', 'Casual']"
465760,"['Indie', 'Action', 'Adventure']"
404750,"['Indie', 'Action', 'Early Access']"
415270,"['Casual', 'Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
323610,['Not Game']
405950,"['Indie', 'Adventure', 'Casual']"
218680,"['Adventure', 'Casual', 'Strategy']"
222980,"['Indie', 'Action', 'RPG']"
253190,"['Indie', 'Strategy', 'Simulation']"
463920,"['Indie', 'Action', 'Early Access']"
520470,['Not Game']
485040,"['Adventure', 'Simulation']"
460910,"['Indie', 'Action']"
444590,"['Indie', 'Action', 'Adventure', 'RPG']"
388260,"['Indie', 'Action', 'Sports']"
39630,['Action']
468930,"['Indie', 'Action', 'Adventure']"
314250,"['Indie', 'Action', 'Adventure']"
252450,"['Indie', 'Strategy']"
467120,"['Indie', 'Casual']"
391460,"['Action', 'Early Access', 'Free to Play']"
506280,['Not Game']
12110,['Not Game']
323950,"['Indie', 'Action']"
343800,"['Indie', 'Adventure']"
386690,['Not Game']
433270,['Not Game']
319060,['Not Game']
327000,"['Indie', 'Simulation', 'Early Access']"
321450,"['Simulation', 'Racing']"
448460,['Not Game']
331660,['Not Game']
409910,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
416380,"['Indie', 'Action']"
325210,"['Indie', 'Action', 'Adventure', 'Early Access']"
435030,"['Adventure', 'Casual', 'Free to Play']"
448280,['Not Game']
267490,"['Action', 'Adventure']"
266490,"['Indie', 'Adventure', 'RPG']"
229580,"['Indie', 'Adventure']"
387370,"['Indie', 'Strategy', 'Simulation']"
332500,"['Indie', 'Action', 'Adventure', 'RPG', 'Early Access']"
383670,"['Indie', 'Casual']"
4570,['Not Game']
335590,['Not Game']
413210,['Not Game']
294750,"['Indie', 'Action', 'Strategy']"
65540,"['Action', 'RPG']"
274900,"['Indie', 'Action']"
382300,"['Indie', 'Action', 'Adventure']"
339690,"['Indie', 'Action']"
18040,"['Indie', 'Action', 'RPG']"
332200,"['Indie', 'Action', 'Adventure']"
508600,"['Indie', 'Action', 'Strategy', 'Simulation']"
15950,['Not Game']
405820,"['Action', 'Adventure']"
369080,"['Indie', 'Action', 'Adventure', 'Simulation', 'Early Access']"
398460,"['Indie', 'Adventure', 'Casual']"
311980,"['Indie', 'Action', 'Strategy', 'Early Access']"
12510,['Strategy']
38430,['Action']
421060,"['Indie', 'Action', 'Casual', 'Strategy']"
394970,"['Indie', 'Action']"
461600,"['Indie', 'Action', 'Casual']"
429160,"['Indie', 'Action']"
353560,"['Indie', 'Adventure', 'Casual']"
313040,"['Action', 'Adventure']"
302120,"['Adventure', 'Casual']"
254460,"['Action', 'Adventure']"
407760,['Not Game']
420670,"['Indie', 'Action']"
402840,"['Indie', 'Casual', 'Free to Play']"
400170,"['Indie', 'Action', 'Adventure', 'RPG']"
265670,"['Indie', 'Adventure']"
258880,['Simulation']
289240,['Strategy']
250110,"['Indie', 'Action']"
200910,"['Indie', 'RPG']"
370220,"['Indie', 'Action', 'Adventure']"
357030,"['Action', 'Strategy']"
349670,"['Indie', 'Action', 'Strategy', 'Simulation', 'Early Access']"
423270,"['Indie', 'Action']"
358480,['Not Game']
385530,"['Indie', 'Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
281900,['Design & Illustration']
42820,['Strategy']
40950,"['Strategy', 'Simulation']"
236930,"['Indie', 'Adventure']"
288670,"['Adventure', 'Casual']"
516900,['Not Game']
356910,['Action']
321060,['Not Game']
503420,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
367910,['Not Game']
485880,['Not Game']
478010,['Casual']
349320,"['Indie', 'Adventure']"
214630,['Not Game']
288040,"['Indie', 'Adventure']"
415950,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation']"
439730,"['Indie', 'Action', 'RPG', 'Early Access']"
353340,"['Indie', 'Action']"
311210,['Not Game']
266980,['Adventure']
402475,['Not Game']
361690,"['Action', 'Simulation']"
381560,"['Casual', 'Strategy', 'Free to Play']"
34220,['Not Game']
384462,['Not Game']
388540,"['Indie', 'Casual']"
25700,['Indie']
2350,['Action']
283160,['Not Game']
340470,"['Indie', 'Adventure', 'Casual']"
485350,"['Indie', 'Casual', 'Simulation']"
321490,"['Simulation', 'Sports', 'Racing']"
201210,"['Strategy', 'RPG', 'Free to Play']"
491080,"['Indie', 'Action', 'Strategy']"
232150,['Not Game']
512600,['Adventure']
424170,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
319150,['Not Game']
16810,['Strategy']
312270,['Not Game']
386140,"['Indie', 'Action', 'Adventure', 'RPG']"
425310,"['Action', 'Adventure']"
252270,"['Indie', 'Action', 'Strategy']"
314180,"['Indie', 'Action']"
263540,"['Indie', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
435300,"['Indie', 'Adventure', 'Casual']"
252490,['Not Game']
467010,"['Adventure', 'Strategy', 'Simulation', 'Early Access']"
340460,"['Indie', 'Action', 'Casual', 'Strategy', 'Free to Play']"
479260,"['Indie', 'Action', 'Adventure', 'Casual']"
387660,['Not Game']
338800,"['Indie', 'Strategy', 'Simulation']"
467760,"['Action', 'Casual', 'Strategy']"
21920,['Not Game']
447780,['Adventure']
384423,['Not Game']
331390,"['Indie', 'Strategy', 'RPG']"
18600,"['Indie', 'Strategy']"
376730,"['Indie', 'Action']"
33460,"['Adventure', 'Simulation']"
410540,"['Action', 'Simulation']"
468060,['Not Game']
341870,['Not Game']
384428,['Not Game']
12390,['Action']
290020,"['Indie', 'Simulation']"
508380,['Not Game']
385710,"['Indie', 'Action', 'Adventure']"
450190,"['Indie', 'Strategy']"
34270,['Not Game']
41060,"['Indie', 'Action']"
380560,"['Indie', 'Casual', 'RPG']"
222520,"['Indie', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
440720,"['Indie', 'Adventure', 'Simulation', 'Early Access']"
286120,['RPG']
369190,"['Early Access', 'Utilities', 'Design & Illustration', 'Education', 'Animation & Modeling', 'Mod']"
16300,"['Indie', 'Casual']"
348810,"['Action', 'Simulation', 'Massively Multiplayer', 'Multiplayer']"
342880,['Not Game']
235980,"['Indie', 'Casual']"
328990,['Indie']
444670,"['Indie', 'Action', 'Early Access', 'Racing']"
380750,"['Action', 'Adventure', 'RPG']"
259020,"['Action', 'RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
384120,"['Indie', 'Action', 'Casual']"
233250,['Not Game']
270110,"['Indie', 'Action', 'Adventure', 'RPG']"
470450,"['Indie', 'Action', 'Adventure', 'Strategy']"
2570,"['Indie', 'RPG']"
200080,['Adventure']
410660,['Not Game']
394910,['Not Game']
294390,['Adventure']
257730,"['Indie', 'Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
292760,['Strategy']
21090,['Not Game']
205250,['Not Game']
404860,"['Indie', 'Action']"
215670,"['Indie', 'Adventure']"
305380,['Action']
445600,"['Indie', 'Action', 'RPG']"
65740,['Not Game']
269690,"['Indie', 'Adventure', 'RPG']"
390200,"['Adventure', 'Casual']"
260570,"['Adventure', 'Casual']"
234350,['Casual']
206500,"['Indie', 'Action', 'Strategy', 'Free to Play']"
451920,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
328930,['Simulation']
457580,['Not Game']
381140,['Action']
239660,"['Action', 'Free to Play']"
378080,"['Indie', 'Action', 'Adventure', 'RPG']"
58400,"['Indie', 'Casual']"
325880,['Indie']
436150,"['Casual', 'Simulation', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
16100,"['Casual', 'Simulation']"
16480,['Not Game']
310970,"['Indie', 'Strategy']"
32000,"['Indie', 'Casual']"
229970,"['Indie', 'Strategy']"
207170,"['Indie', 'Adventure', 'RPG']"
335570,['Indie']
409970,['Not Game']
205910,['Indie']
452040,['Not Game']
449300,"['Indie', 'Strategy', 'Simulation', 'RPG']"
449140,"['Indie', 'Strategy', 'Free to Play']"
269150,"['Indie', 'Action', 'Casual', 'Simulation']"
339290,"['Indie', 'Action', 'Casual']"
347830,['Not Game']
358610,"['Indie', 'Action', 'Casual']"
255520,"['Indie', 'Simulation']"
16130,"['Casual', 'Simulation']"
374723,['Not Game']
200710,"['Indie', 'Action', 'Adventure', 'RPG']"
327950,"['Adventure', 'Simulation']"
433670,['Simulation']
6220,['Racing']
454600,"['Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
415310,['Not Game']
447240,"['Indie', 'Casual']"
356210,"['Adventure', 'Casual']"
18000,['Not Game']
434240,"['Indie', 'Action']"
267940,"['Action', 'Racing']"
248510,"['Indie', 'Strategy']"
398070,"['Indie', 'Action']"
374701,['Not Game']
233980,['Not Game']
356380,"['Indie', 'Adventure', 'Casual', 'Simulation']"
432870,"['Indie', 'Action', 'Strategy']"
267730,"['Indie', 'Strategy']"
217490,['Not Game']
354810,['Indie']
218330,['Not Game']
513360,['Indie']
306410,"['Indie', 'Casual']"
278360,"['Indie', 'Adventure', 'Casual']"
280930,"['Indie', 'Action', 'Casual', 'Strategy']"
454730,"['Indie', 'Action', 'Strategy']"
374727,['Not Game']
446490,"['Casual', 'Simulation']"
429260,"['Indie', 'Action', 'Casual']"
239410,['Not Game']
259530,"['Indie', 'Action']"
357380,['Not Game']
273740,['Simulation']
395760,"['Utilities', 'Design & Illustration']"
374230,['Not Game']
271360,"['Strategy', 'Simulation']"
242980,['Not Game']
307350,['Action']
325910,"['Design & Illustration', 'Animation & Modeling', 'Photo Editing', 'Mod']"
16060,['Casual']
326160,"['RPG', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
412410,"['Indie', 'Action', 'Strategy']"
296810,"['Indie', 'Action', 'Early Access']"
491330,"['Indie', 'Casual', 'Strategy']"
445140,['Not Game']
417110,"['Indie', 'Adventure']"
204220,"['Indie', 'Adventure', 'Casual']"
515470,"['Indie', 'Casual', 'Simulation']"
214130,"['Indie', 'Simulation']"
402472,['Not Game']
335930,['Not Game']
302170,"['Adventure', 'Casual']"
253470,['Not Game']
290440,"['Indie', 'Action']"
396390,['Not Game']
32710,['Simulation']
411760,"['Indie', 'Adventure']"
10,['Action']
241260,['Adventure']
227080,"['Indie', 'Adventure']"
390230,['Not Game']
296510,"['Indie', 'Action', 'Adventure']"
296210,"['Strategy', 'Simulation']"
488960,"['Indie', 'Casual', 'Strategy', 'RPG']"
65300,"['Indie', 'Action']"
324740,"['Indie', 'Action', 'Adventure']"
300840,"['Indie', 'Action', 'Adventure', 'Casual']"
341550,"['Indie', 'Action']"
228200,"['Action', 'Strategy']"
355800,"['Indie', 'Strategy']"
402603,['Not Game']
286690,['Action']
266430,"['Indie', 'Casual', 'Early Access', 'Free to Play']"
425160,"['Indie', 'Action', 'Casual']"
249190,['Strategy']
274620,"['Indie', 'Action', 'RPG', 'Early Access', 'Free to Play']"
209950,"['Indie', 'Casual', 'Strategy']"
519576,['Not Game']
4290,['Racing']
513630,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
34460,['Strategy']
512240,['Not Game']
392930,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
401360,"['Indie', 'Action', 'Adventure']"
51030,"['Indie', 'Casual']"
1520,"['Indie', 'Strategy']"
238210,['Not Game']
264420,['Design & Illustration']
366040,"['Indie', 'Action', 'Adventure']"
385690,"['Indie', 'Casual', 'Strategy']"
458290,['Not Game']
302590,"['Indie', 'Action', 'Casual', 'Early Access', 'Free to Play', 'Massively Multiplayer', 'Multiplayer']"
431510,"['Indie', 'Adventure', 'Casual', 'Simulation']"
48160,['Not Game']
348730,"['Indie', 'Action', 'Adventure', 'Strategy']"
24500,['Not Game']
337110,"['Indie', 'Action', 'Adventure']"
361780,['Not Game']
326190,"['Indie', 'Adventure', 'Casual']"
